Date,BBAS3.SA,BPAC11.SA,CURY3.SA,ENGI11.SA,GOOGL,ITUB4.SA,MBRF3.SA,MSFT,MULT3.SA,NVDA,PRIO3.SA,RAIL3.SA,RDOR3.SA,RENT3.SA,SUZB3.SA,TEND3.SA,WEGE3.SA,IBOVESPA,CDI
2021-03-09,9.684892654418945,19.374231338500977,5.213160037994385,28.686634063720703,101.12132263183594,17.206104278564453,9.748562812805176,223.84100341796875,16.76996421813965,12.474234580993652,19.714336395263672,17.38132667541504,50.6629638671875,46.64768600463867,69.13882446289062,21.606260299682617,31.824909210205078,111331.0,100.44669210982619
2021-03-10,9.988900184631348,19.787471771240234,5.231603622436523,28.912527084350586,100.91466522216797,17.332996368408203,9.277350425720215,222.53883361816406,17.04796600341797,12.42242431640625,18.84972381591797,17.466209411621094,49.914249420166016,47.453399658203125,65.36665344238281,21.83896827697754,32.1721076965332,112776.0,100.48739929220235
2021-03-11,10.039013862609863,20.263776779174805,5.293078899383545,30.171972274780273,104.10389709472656,17.358375549316406,9.491537094116211,227.04856872558594,18.258087158203125,12.945744514465332,18.540220260620117,18.682802200317383,52.40996170043945,49.97966766357422,64.75543212890625,22.91301918029785,32.01185989379883,114984.0,100.52812297163445
2021-03-12,10.071146011352539,20.485624313354492,5.360702991485596,30.089832305908203,101.59909057617188,17.244176864624023,9.405863761901855,225.72726440429688,18.977615356445312,12.808753967285156,18.672008514404297,18.5884952545166,51.994014739990234,49.937686920166016,64.83401489257812,22.886167526245117,31.669124603271484,114160.0,100.56886315480808
2021-03-15,10.000645637512207,20.270301818847656,5.397587776184082,30.69902229309082,101.81915283203125,17.44719123840332,9.711844444274902,224.82723999023438,19.31285285949707,13.142765998840332,18.130878448486328,18.9185791015625,53.2252311706543,49.803409576416016,63.611541748046875,23.62904930114746,32.59050369262695,114851.0,100.6096198484116
2021-03-16,10.027503967285156,19.863590240478516,5.329964637756348,30.54842758178711,103.2787094116211,17.09190559387207,9.754681587219238,227.6039581298828,18.536087036132812,13.242400169372559,18.170814514160156,18.107515335083008,54.21519088745117,48.678768157958984,65.70719146728516,23.217330932617188,32.67061233520508,114019.0,100.65039305913604
2021-03-17,10.30613899230957,20.48126792907715,5.459064483642578,31.07548713684082,103.19593811035156,17.758075714111328,9.717965126037598,226.96241760253906,18.765033721923828,13.292216300964355,19.26905059814453,19.399560928344727,52.97565460205078,50.17270278930664,66.84234619140625,24.040769577026367,32.577144622802734,116549.0,100.69118279367515
2021-03-18,10.218853950500488,19.889686584472656,5.4467692375183105,31.027572631835938,100.17870330810547,17.85958480834961,9.607812881469727,220.9111328125,18.233562469482422,12.675741195678711,17.611711502075195,19.11663246154785,52.01064682006836,48.468936920166016,65.75086212158203,23.262083053588867,31.962890625,114835.0,100.7319890587254
2021-03-19,10.30613899230957,20.348600387573242,5.686524391174316,31.520401000976562,100.45722198486328,17.897645950317383,9.766921043395996,220.55690002441406,19.141149520874023,12.798538208007812,18.755874633789062,19.58818244934082,53.04220962524414,49.769832611083984,64.61571502685547,23.7633056640625,32.025211334228516,116222.0,100.77281186098598
2021-03-22,10.33635139465332,20.48126792907715,5.748000144958496,30.95240020751953,100.64208984375,17.999162673950195,10.005586624145508,225.9571075439453,19.075733184814453,13.137785911560059,18.08095932006836,19.239234924316406,52.52642822265625,48.54448699951172,63.22734451293945,24.309280395507812,31.735898971557617,114979.0,100.81365120715877
2021-03-23,9.963720321655273,20.683534622192383,5.748000144958496,30.75605010986328,101.16939544677734,17.542362213134766,10.403362274169922,227.47946166992188,19.2474422454834,13.022710800170898,17.378087997436523,18.84313201904297,51.70284652709961,47.461795806884766,62.66851043701172,23.879661560058594,31.873882293701172,113262.0,100.8545071039484
2021-03-24,9.782439231872559,19.965810775756836,5.4467692375183105,29.367612838745117,100.73328399658203,17.237817764282227,10.495157241821289,225.4496307373047,19.075733184814453,12.59653377532959,17.573772430419922,18.494186401367188,50.413387298583984,46.27000045776367,64.31883239746094,23.199430465698242,31.388708114624023,112064.0,100.89537955806217
2021-03-25,9.923436164855957,20.178953170776367,5.520538806915283,31.120697021484375,100.72979736328125,17.542362213134766,10.537993431091309,222.4622344970703,19.345563888549805,12.489179611206055,17.85332489013672,18.673372268676758,51.994014739990234,47.67161178588867,63.91716766357422,24.11237335205078,31.633516311645508,113750.0,100.93626857621015
2021-03-26,9.957002639770508,19.95711326599121,5.532834053039551,31.085636138916016,100.3467025756836,17.841508865356445,10.299328804016113,226.4262237548828,19.361913681030273,12.792061805725098,18.47233009338379,18.579065322875977,51.411678314208984,48.20036697387695,63.37579345703125,23.494796752929688,32.3768424987793,114781.0,100.9771741651051
